EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-240
384,108.84,108.84,108.84,108.84,100
385,108.85,108.85,108.84,108.84,300
386,108.85,108.85,108.85,108.85,1133
387,108.83,108.83,108.83,108.83,700
388,108.79,108.84,108.79,108.84,456
389,108.88,108.88,108.88,108.88,1169
390,108.94,108.94,108.89,108.89,11992
a1428586200,109.19,109.19,109.19,109.19,1179
3,109.3,109.3,109.3,109.3,200
4,109.31,109.31,109.31,109.31,100
16,109.46,109.46,109.45,109.46,400
18,109.45,109.45,109.45,109.45,100
21,109.32,109.32,109.32,109.32,1900
50,109.21,109.21,109.21,109.21,100
53,109.12,109.12,109.12,109.12,200
60,109.31,109.31,109.31,109.31,123
108,108.94,108.96,108.94,108.96,300
116,108.78,108.81,108.78,108.81,600
120,108.94,108.94,108.94,108.94,300
134,109.14,109.14,109.14,109.14,100
175,109.16,109.16,109.16,109.16,200
180,109.25,109.25,109.25,109.25,200
209,109.35,109.35,109.35,109.35,500
216,109.22,109.22,109.22,109.22,100
225,109.28,109.28,109.28,109.28,100
238,109.26,109.26,109.26,109.26,100
246,109.14,109.14,109.14,109.14,100
280,109.13,109.13,109.13,109.13,100
296,109.13,109.13,109.13,109.13,100
303,109.13,109.13,109.13,109.13,100
306,109.15,109.15,109.15,109.15,100
331,109.231,109.24,109.231,109.24,1038
351,109.49,109.49,109.49,109.49,100
354,109.5,109.5,109.5,109.5,100
357,109.57,109.57,109.5,109.5,200
360,109.6,109.6,109.6,109.6,180
361,109.51,109.51,109.51,109.51,100
376,109.52,109.52,109.51,109.51,250
389,109.5,109.5,109.5,109.5,316
390,109.59,109.59,109.51,109.51,348
a1428672600,109.8,109.8,109.8,109.8,604
12,109.6,109.6,109.6,109.6,100
33,109.93,109.93,109.93,109.93,100
42,109.88,109.88,109.88,109.88,100
46,109.91,109.91,109.91,109.91,100
61,109.81,109.81,109.81,109.81,100
